address,keep,Virus_full_name,Virus_simpler_name,Virus_shorter,Host_general,read_count,Reference,Sample.ID,Lab.code,nDetect,viral_length,covered_bases,Sampling.date
West|9|38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0528,HJ200013-20200112-1,1,4928,43,2020-01-12
West|9|38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,12,NC_025825.1,Env_0529,HJ200014-20200112-1,1,4928,347,2020-01-12
West|9|38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0530,HJ200015-20200112-1,1,4928,43,2020-01-12
West|9|38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,6,NC_025825.1,Env_0531,HJ200016-20200112-1,1,4928,195,2020-01-12
West|9|38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,23,NC_025825.1,Env_0532,HJ200017-20200112-1,1,4928,769,2020-01-12
West|9|38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,44,NC_025825.1,Env_0533,HJ200018-20200112-1,1,4928,1228,2020-01-12
West|9|38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,13,NC_025825.1,Env_0534,HJ200019-20200112-1,1,4928,473,2020-01-12
West|9|38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,151,NC_025825.1,Env_0535,HJ200020-20200112-1,1,4928,2339,2020-01-12
West|9|35-37,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0536,HJ200021-20200112-1,1,4928,43,2020-01-12
West|9|35-37,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,8,NC_025825.1,Env_0537,HJ200022-20200112-1,1,4928,344,2020-01-12
West|9|35-37,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,101,NC_025825.1,Env_0538,HJ200023-20200112-1,1,4928,2291,2020-01-12
West|9|35-37,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,16,NC_025825.1,Env_0539,HJ200024-20200112-1,1,4928,561,2020-01-12
West|9|35-37,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,12,NC_025825.1,Env_0540,HJ200025-20200112-1,1,4928,258,2020-01-12
West|9|35-37,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,14,NC_025825.1,Env_0541,HJ200026-20200112-1,1,4928,559,2020-01-12
West|9|35-37,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,16,NC_025825.1,Env_0542,HJ200027-20200112-1,1,4928,603,2020-01-12
West|9|35-37,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0544,HJ200029-20200112-1,1,4928,43,2020-01-12
West|9|35-37,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0545,HJ200030-20200112-1,1,4928,43,2020-01-12
West|8|25,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,5,NC_025825.1,Env_0550,HJ200035-20200112-1,1,4928,112,2020-01-12
West|8|36-38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,2,NC_025825.1,Env_0559,HJ200044-20200112-1,1,4928,86,2020-01-12
West|8|36-38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,37,NC_025825.1,Env_0560,HJ200045-20200112-1,1,4928,1064,2020-01-12
West|8|36-38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,4,NC_025825.1,Env_0561,HJ200046-20200112-1,1,4928,172,2020-01-12
West|8|36-38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,4,NC_025825.1,Env_0563,HJ200048-20200112-1,1,4928,172,2020-01-12
West|8|36-38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0564,HJ200049-20200112-1,1,4928,43,2020-01-12
West|8|36-38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,2,NC_025825.1,Env_0565,HJ200050-20200112-1,1,4928,86,2020-01-12
West|8|37,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,2,NC_025825.1,Env_0572,HJ200057-20200112-1,1,4928,86,2020-01-12
West|8|37,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,5,NC_025825.1,Env_0574,HJ200059-20200112-1,1,4928,215,2020-01-12
West|6|29-31-33,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,5,NC_025825.1,Env_0577,HJ200062-20200112-1,1,4928,171,2020-01-12
West|6|29-31-33,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,8,NC_025825.1,Env_0578,HJ200063-20200112-1,1,4928,301,2020-01-12
West|6|29-31-33,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,3,NC_025825.1,Env_0580,HJ200065-20200112-1,1,4928,129,2020-01-12
West|6|29-31-33,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0582,HJ200067-20200112-1,1,4928,43,2020-01-12
West|8|25,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0552,Q37,1,4928,43,2020-01-12
West|6|29-31-33,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,72,NC_025825.1,Env_0576,Q61,1,4928,1749,2020-01-12
West|6|29-31-33,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0579,Q64,1,4928,43,2020-01-12
West|6|29-31-33,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0583,Q68,1,4928,43,2020-01-12
West|6|29-31-33,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0584,Q69,1,4928,43,2020-01-12
West|1|SwO,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0816,WWS-1#,1,4928,43,2020-02-15
West|9|34-36,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,17,NC_040604.1,Env_0516,HJ200001-20200112-1,1,7373,645,2020-01-12
West|9|34-36,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,1,NC_040604.1,Env_0518,HJ200003-20200112-1,1,7373,43,2020-01-12
West|9|34-36,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,4,NC_040604.1,Env_0522,HJ200007-20200112-1,1,7373,172,2020-01-12
West|9|34-36,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,3,NC_040604.1,Env_0524,HJ200009-20200112-1,1,7373,86,2020-01-12
West|9|34-36,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,1,NC_040604.1,Env_0525,HJ200010-20200112-1,1,7373,43,2020-01-12
West|9|38,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,3,NC_040604.1,Env_0535,HJ200020-20200112-1,1,7373,43,2020-01-12
West|9|35-37,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,1,NC_040604.1,Env_0536,HJ200021-20200112-1,1,7373,43,2020-01-12
West|9|35-37,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,5,NC_040604.1,Env_0541,HJ200026-20200112-1,1,7373,129,2020-01-12
West|8|25,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,1,NC_040604.1,Env_0554,HJ200039-20200112-1,1,7373,43,2020-01-12
West|8|36-38,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,3,NC_040604.1,Env_0564,HJ200049-20200112-1,1,7373,86,2020-01-12
West|1|SwO,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,1,NC_040604.1,Env_0816,WWS-1#,1,7373,43,2020-02-15
West|1|SwO,1,"NC_040604.1 Rodent papillomavirus isolate RtRn-PV/GD2014, complete genome",Rodent papillomavirus,Rodent papillomavirus,Mammal,1,NC_040604.1,Env_0818,WWS-1#-3,1,7373,43,2020-02-15
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0714,8-25-BX,1,31848,93,2020-02-03
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,9,NC_027708.1,Env_0719,8-25-M1,1,31848,1006,2020-02-03
West|9|34-36,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,11,NC_027708.1,Env_0516,HJ200001-20200112-1,1,31848,430,2020-01-12
West|9|34-36,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0517,HJ200002-20200112-1,1,31848,43,2020-01-12
West|9|34-36,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,29,NC_027708.1,Env_0518,HJ200003-20200112-1,1,31848,1227,2020-01-12
West|9|34-36,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0519,HJ200004-20200112-1,1,31848,43,2020-01-12
West|9|34-36,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,539,NC_027708.1,Env_0520,HJ200005-20200112-1,1,31848,15551,2020-01-12
West|9|34-36,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,15,NC_027708.1,Env_0521,HJ200006-20200112-1,1,31848,477,2020-01-12
West|9|34-36,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,15,NC_027708.1,Env_0522,HJ200007-20200112-1,1,31848,602,2020-01-12
West|9|34-36,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,19,NC_027708.1,Env_0523,HJ200008-20200112-1,1,31848,731,2020-01-12
West|9|34-36,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,9,NC_027708.1,Env_0524,HJ200009-20200112-1,1,31848,344,2020-01-12
West|9|34-36,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,24,NC_027708.1,Env_0525,HJ200010-20200112-1,1,31848,1030,2020-01-12
West|9|38,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,18,NC_027708.1,Env_0526,HJ200011-20200112-1,1,31848,683,2020-01-12
West|9|38,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,5,NC_027708.1,Env_0529,HJ200014-20200112-1,1,31848,209,2020-01-12
West|9|38,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,459,NC_027708.1,Env_0530,HJ200015-20200112-1,1,31848,12480,2020-01-12
West|9|38,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,2,NC_027708.1,Env_0531,HJ200016-20200112-1,1,31848,43,2020-01-12
West|9|38,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,3,NC_027708.1,Env_0533,HJ200018-20200112-1,1,31848,129,2020-01-12
West|9|38,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0534,HJ200019-20200112-1,1,31848,43,2020-01-12
West|9|38,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,5,NC_027708.1,Env_0535,HJ200020-20200112-1,1,31848,172,2020-01-12
West|9|35-37,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,8,NC_027708.1,Env_0536,HJ200021-20200112-1,1,31848,301,2020-01-12
West|9|35-37,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,14,NC_027708.1,Env_0538,HJ200023-20200112-1,1,31848,516,2020-01-12
West|9|35-37,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,263,NC_027708.1,Env_0539,HJ200024-20200112-1,1,31848,6692,2020-01-12
West|9|35-37,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0540,HJ200025-20200112-1,1,31848,43,2020-01-12
West|9|35-37,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,112,NC_027708.1,Env_0541,HJ200026-20200112-1,1,31848,3721,2020-01-12
West|9|35-37,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,7,NC_027708.1,Env_0543,HJ200028-20200112-1,1,31848,257,2020-01-12
West|9|35-37,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,62,NC_027708.1,Env_0545,HJ200030-20200112-1,1,31848,2292,2020-01-12
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,43,NC_027708.1,Env_0546,HJ200031-20200112-1,1,31848,1823,2020-01-12
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,31,NC_027708.1,Env_0547,HJ200032-20200112-1,1,31848,387,2020-01-12
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0549,HJ200034-20200112-1,1,31848,43,2020-01-12
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,34,NC_027708.1,Env_0550,HJ200035-20200112-1,1,31848,902,2020-01-12
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,5,NC_027708.1,Env_0553,HJ200038-20200112-1,1,31848,129,2020-01-12
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,9,NC_027708.1,Env_0554,HJ200039-20200112-1,1,31848,387,2020-01-12
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,16,NC_027708.1,Env_0555,HJ200040-20200112-1,1,31848,602,2020-01-12
West|8|36-38,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,5,NC_027708.1,Env_0560,HJ200045-20200112-1,1,31848,172,2020-01-12
West|8|36-38,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,3,NC_027708.1,Env_0564,HJ200049-20200112-1,1,31848,124,2020-01-12
West|8|37,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0566,HJ200051-20200112-1,1,31848,43,2020-01-12
West|8|37,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0568,HJ200053-20200112-1,1,31848,43,2020-01-12
West|8|37,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0569,HJ200054-20200112-1,1,31848,43,2020-01-12
West|8|37,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,5,NC_027708.1,Env_0572,HJ200057-20200112-1,1,31848,172,2020-01-12
West|6|29-31-33,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0577,HJ200062-20200112-1,1,31848,43,2020-01-12
West|6|29-31-33,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,2,NC_027708.1,Env_0578,HJ200063-20200112-1,1,31848,86,2020-01-12
West|6|29-31-33,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,4,NC_027708.1,Env_0581,HJ200066-20200112-1,1,31848,172,2020-01-12
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,11,NC_027708.1,Env_0552,Q37,1,31848,468,2020-01-12
West|6|29-31-33,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,3,NC_027708.1,Env_0579,Q64,1,31848,86,2020-01-12
West|6|29-31-33,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,16,NC_027708.1,Env_0585,Q70,1,31848,600,2020-01-12
West|6|29-33_drain,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,2,NC_027708.1,Env_0828,w-6-29-33,1,31848,45,2020-02-15
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,412,NC_027708.1,Env_0806,W-8-25-D1,1,31848,12794,2020-02-15
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,32,NC_027708.1,Env_0807,W-8-25-D2,1,31848,1289,2020-02-15
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,5,NC_027708.1,Env_0808,W-8-25-L,1,31848,215,2020-02-15
West|8|25,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,104,NC_027708.1,Env_0809,W-8-25-L2,1,31848,3770,2020-02-15
West|1|Sw1,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,5,NC_027708.1,Env_0829,w-zong-1,1,31848,79,2020-02-15
West|1|SwO,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,2,NC_027708.1,Env_0816,WWS-1#,1,31848,78,2020-02-15
West|1|SwO,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0818,WWS-1#-3,1,31848,43,2020-02-15
West|13|SwO,1,"NC_027708.1 Skunk adenovirus PB1, complete genome",Skunk adenovirus PB1,Skunk adenovirus PB1,Mammal,1,NC_027708.1,Env_0821,WWS-2#-3,1,31848,43,2020-02-15
West|4|19,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,27,NC_045512.2,Env_0101,A101,1,29903,1123,2020-01-01
West|4|26,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,2,NC_045512.2,Env_0014,A14,1,29903,186,2020-01-01
West|4|26,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,73,NC_045512.2,Env_0015,A15,1,29903,3571,2020-01-01
West|7|15-17,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,83,NC_045512.2,Env_0018,A18,1,29903,5993,2020-01-01
West|7|15-17,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,22,NC_045512.2,Env_0002,A2,1,29903,2723,2020-01-01
West|7|15-17,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,19,NC_045512.2,Env_0020,A20,1,29903,1802,2020-01-01
West|7|GC,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,14,NC_045512.2,Env_0033,A33,1,29903,1653,2020-01-01
West|7|25,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,74,NC_045512.2,Env_0055,A55,1,29903,7447,2020-01-01
West|7|20-22-24,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,126,NC_045512.2,Env_0061,A61,1,29903,10934,2020-01-01
West|7|16-18,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,21,NC_045512.2,Env_0063,A63,1,29903,2350,2020-01-01
West|4|28,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,54,NC_045512.2,Env_0087,A87,1,29903,805,2020-01-01
West|4|28,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,8,NC_045512.2,Env_0088,A88,1,29903,1127,2020-01-01
West|4|26,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,9,NC_045512.2,Env_0090,A90,1,29903,1352,2020-01-01
West|4|24,1,"NC_045512.2 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome",SARS-CoV-2,SARS-CoV-2,SARS2,2,NC_045512.2,Env_0096,A96,1,29903,112,2020-01-01
